categoria,subcategoria,categoria_proveedor,codigo_proveedor,marca,nombre,descripcion_general,stock,disponible_a_pedido,precio_base,garantia,flete,socket,cpu_nucleos,cpu_hilos,cpu_frecuencia_base_ghz,cpu_frecuencia_boost_ghz,cpu_tdp_w,cpu_graficos_integrados,mb_chipset,mb_form_factor,mb_ram_tipo,mb_max_ram_gb,mb_m2_slots,mb_pcie_version,ram_tipo,ram_capacidad_gb,ram_velocidad_mhz,ram_cantidad_modulos,storage_tipo,storage_capacidad_gb,storage_interfaz,storage_form_factor,storage_nvme_gen,gpu_chipset,gpu_vram_gb,gpu_vram_tipo,gpu_tdp_w,gpu_longitud_mm,psu_wattage,psu_certificacion,psu_modular,psu_form_factor,case_form_factor,case_color,case_max_gpu_mm,case_compatibilidad_placa
procesador,,cpu cu7 2xx s1851,cpilu7265,intel corp,"procesador intel core ultra 7 265 2.40/5.30ghz, 30 mb intel smart cach�, lga1851",,21,false,359,,,LGA1851,,,5.3,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu cu9 2xx s1851,cpilu9285,intel corp,"procesador intel core ultra 9 285 2.50/5.60ghz, 40 mb intel smart cach�, lga1851",,21,false,588.66,,,LGA1851,,,5.6,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci7 14xxx s1700,cpiti714700t,intel oem,proc int core i7-14700 2.1 oem,,15,false,417,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci3 12xxx s1700,cpiti312100t,intel oem,"procesador intel core i3-12100 3.30 / 4.30ghz, 12mb intel smart cach�, lga 1700",,21,false,171,,,LGA 1700,,,4.3,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci5 12xxx s1700,cpiti512400t,intel oem,"procesador intel core i5-12400, 2.50/4.40ghz 18mbsmartcach�, lga1700, 117w, intel 7(1",,2,false,237,,,LGA1700,,,4.4,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci5 12xxx s1700,cpiti512400t2,intel oem,"procesador intel core i5-12400, 2.50/4.40ghz 18mbsmartcach�, lga1700, 117w, intel 7(1",,13,false,236,,,LGA1700,,,4.4,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci5 14xxx s1700,cpiti514400t,intel oem,"procesador intel core i5-14400 2.50/4.70ghz, 20 mb intel smart cach�, lga1700, 65w/14",,0,true,217,,,LGA1700,,,4.7,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci5 14xxx s1700,cpiti514400ft,intel oem,"procesador intel core i5-14400f 2.50/4.70ghz, 20 mb intel smart cach�, lga1700, 65w/1",,0,true,168,,,LGA1700,,,4.7,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procesador,,cpu ci7 12xxx s1700,cpiti712700t,intel oem,"procesador intel core i7-12700 2.10/4.90ghz, 25mbsmartcach�, lga1700, 65w, intel 7(10",,0,true,396,,,LGA1700,,,4.9,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me16xp320sgambk,a-data,"memoria adata xpg gammix d20 16gb ddr4-3200mhz pc4-25600, cl16, 1.35v, 288-pines",,21,false,127,,,,,,,,,,,,,,,,DDR4,16,3200,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me8gxp320sgambk,a-data,"memoria adata xpg gammix d20 8gb ddr4-3200mhz pc4-25600, cl16, 1.35v, 288-pines",,21,false,67.5,,,,,,,,,,,,,,,,DDR4,8,3200,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 5600 pc5-44800,me8gxp560slabbk,a-data,"memoria u-dimm adata xpg lancer blade 8gb ddr5-5600mhz pc5-44800, cl46, 1.1v, 288-pin",,21,false,113,,,,,,,,,,,,,,,,DDR5,8,5600,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6000 pc5-48000,me64bwdw100rgbn,biwin,"memoria udimm biwin black opal dw100 rgb, 64gb (2x32gb) ddr5-6000, pc5-48000, cl30, 1",,9,false,902,,,,,,,,,,,,,,,,DDR5,64,,2,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6400 pc5-51200,me32cox5m2b642x,corsair,"memoria udimm corsair vengeance 32gb (2x16gb) ddr5-6400 pc5-51200, cl36, 1.35v, gris[",,0,true,366,,,,,,,,,,,,,,,,DDR5,32,,2,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me8gcox4m1e3200,corsair,"memoria udimm corsair vengeance lpx 8gb (1x8gb) ddr4-3200 pc4-25600, cl16, 1.35v, bla",,21,false,66.8,,,,,,,,,,,,,,,,DDR4,8,,1,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6000 pc5-48000,me64cvx5m2d600k,corsair,"memoria udimm corsair vengeance rgb 64gb (2x32gb)ddr5-6000 pc5-48000, cl40, 1.35v, bl",,21,false,782,,,,,,,,,,,,,,,,DDR5,64,,2,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me16hsarm32und4,hiksemi,"memoria hiksemi armor 16gb ddr4-3200mhz pc4-25600, cl18, 1.35v, udimm, negro",,21,false,110,,,,,,,,,,,,,,,,DDR4,16,3200,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me8ghsarm32und4,hiksemi,"memoria hiksemi armor 8gb ddr4-3200mhz pc4-25600,cl18, 1.35v, udimm, negro",,21,false,65.5,,,,,,,,,,,,,,,,DDR4,8,3200,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 2666,me16hshiks26z1,hiksemi,"memoria sodimm hiksemi 16gb ddr4-2666mhz pc4-21300, cl19, 1.2v, 260-pines",,21,false,80.33,,,,,,,,,,,,,,,,DDR4,16,2666,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 3200,me16hshiks32z1,hiksemi,"memoria sodimm hiksemi 16gb ddr4-3200mhz pc4-25600, cl22, 1.2v",,21,false,95,,,,,,,,,,,,,,,,DDR4,16,3200,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr3 1600,me4ghshiks16z1,hiksemi,"memoria sodimm hiksemi 4gb ddr3-1600mhz pc3-12800, cl11, 1.35v",,21,false,10.5,,,,,,,,,,,,,,,,DDR3,4,1600,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 2666,me8ghshiks26z1,hiksemi,"memoria sodimm hiksemi 8gb ddr4-2666mhz pc4-21300, cl19, 1.2v",,21,false,41,,,,,,,,,,,,,,,,DDR4,8,2666,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 3200,me8ghshiks32z1,hiksemi,"memoria sodimm hiksemi 8gb ddr4-3200mhz pc4-25600, cl22, 1.2v",,21,false,46,,,,,,,,,,,,,,,,DDR4,8,3200,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 4800 pc5-38400,me16hsarm48und5,hiksemi,"memoria udimm hiksemi future 16gb ddr5-4800mhz pc5-38400, 1.1v, 288-pines",,21,false,179,,,,,,,,,,,,,,,,DDR5,16,4800,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6400 pc5-51200,me32kf564c32rsa,kingston,"memoria dimm kingston fury 32gb ddr5-6400mt/s pc5-51200, 2rx8, cl32, 1.4v, 288-pin[@@",,21,false,427.35,,,,,,,,,,,,,,,,DDR5,32,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6400 pc5-51200,me16kf564c32bbe,kingston,"memoria dimm kingston fury beast 16gb ddr5-6400mt/s, pc5-51200, cl32, 1.1v, 288-pin,",,21,false,211.2,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6000 pc5-48000,me32kf560c36brg,kingston,"memoria dimm kingston fury beast 32gb ddr5-6000, pc5-48000 cl36, 2rx8, 1.35v, 288-pin",,7,false,409.61,,,,,,,,,,,,,,,,DDR5,32,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6400 pc5-51200,me16kf564c32brg,kingston,"memoria dimm kingston fury beast, 16gb ddr5-6400,pc5-51200 cl32, 1rx8, 1.4v, 288-pin,",,21,false,219.08,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6400 pc5-51200,me32kf564c32rwa,kingston,"memoria dimm kingston fury renegade, 32gb ddr5-6400, pc5-51200, cl32, 2rx8, 1.4v, 288",,10,false,427.35,,,,,,,,,,,,,,,,DDR5,32,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 5600 pc5-44800,me16kcp556us8,kingston,"memoria kingston 16gb, ddr5-5600 mt/s, pc5-44800,cl46, 1.1v, 288-pin, 1rx8, non-ecc[@",,21,false,201.06,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me8gkvr32n22s6,kingston,"memoria kingston 8gb ddr4-3200 mt/s, pc4-25600, cl22, 1.2v, 288-pin, non-ecc",,21,false,75.5,,,,,,,,,,,,,,,,DDR4,8,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 5600 pc5-44800,me16gkf556c40bb,kingston,"memoria kingston fury beast 16gb ddr5-5600mt/s, pc5-44800, cl40, 1.25v, 288-pin, dimm",,21,false,199,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6000 pc5-48000,me16kf560c36bbe,kingston,"memoria kingston fury beast 16gb ddr5-6000mt/s, pc5-48000, cl36, 1.35v, 288-pin",,21,false,205.5,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6000 pc5-48000,me16kf560c36bbr,kingston,"memoria kingston fury beast 16gb ddr5-6000mt/s, pc5-48000, cl36, 1.35v, 288-pin, rgb[",,21,false,208.55,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me32kf432c16bb2,kingston,"memoria kingston fury beast 32gb ddr4-3200mt/s pc4-25600, cl16, 1.35v, 288-pin, rgb,",,17,false,284,,,,,,,,,,,,,,,,DDR4,32,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 5600 pc5-44800,me8gkf556c40bf,kingston,"memoria kingston fury beast 8gb ddr5-5600mt/s, pc5-44800, cl40, 1.25v, 288-pin, non-e",,21,false,113.42,,,,,,,,,,,,,,,,DDR5,8,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me8gkf432c16bb2,kingston,"memoria kingston fury beast rgb black 8gb ddr4-3200 mt/s, pc4-25600, cl16, 1.35v, non",,21,false,83.37,,,,,,,,,,,,,,,,DDR4,8,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me16kf432c16bb2,kingston,"memoria kingston fury beast rgb black, 16gb ddr4 3200 mt/s, pc4-25600, cl16, 1.35v.[@",,21,false,146.5,,,,,,,,,,,,,,,,DDR4,16,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3600 pc4-28800,me16kf436c18bb2,kingston,"memoria kingston fury beast rgb black, 16gb, ddr4-3600mt/s, pc4-28800, cl18, 1.35v,no",,21,false,144.4,,,,,,,,,,,,,,,,DDR4,16,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 5600 pc5-44800,me16kf556c36bwe,kingston,"memoria kingston fury beast, 16gb ddr5 -5600mt/s,cl36, 1.25 v",,2,false,200.57,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me16gkf432c16b1,kingston,"memoria kingston fury beast, 16gb, ddr4, 3200 mhz, pc4-25600, cl16, 1.35v.",,21,false,132,,,,,,,,,,,,,,,,DDR4,16,3200,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3600 pc4-28800,me8gkf436c17bb8,kingston,"memoria kingston fury beast, 8gb, ddr4 3600 mt/s,pc4-28800, cl17, 1.35v.",,21,false,110.1,,,,,,,,,,,,,,,,DDR4,8,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me8gkf432c16bb8,kingston,"memoria kingston fury beast, 8gb, ddr4-3200mt/s, pc4-25600, cl16, 1.35v,288-pines, xm",,21,false,73.6,,,,,,,,,,,,,,,,DDR4,8,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 7200 pc5-57600,me16kf572c38rwa,kingston,"memoria kingston fury renegade, 16gb ddr5-7200mt/s, cl38, 1.45v, rgb",,21,false,224.51,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 7200 pc5-57600,me16kf572c38rsa,kingston,"memoria kingston fury renegade, 16gb ddr5-7200mt/s, cl38,1.45v, rgb",,21,false,224.51,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6400 pc5-51200,me16gkf564c32ra,kingston,"memoria kingston fury renegade, 16gb, ddr5 6400 mhz, pc5-51200, cl32, 1.4v, rgb.",,21,false,219.08,,,,,,,,,,,,,,,,DDR5,16,6400,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6000 pc5-48000,me16kf560c36bwr,kingston,"memoria kingston fury, 16gb, ddr5-6000 mt/s, pc5-48000, cl36, 1.35v, rgb.",,21,false,208.55,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr5 6400,me32kvr64v52bd8,kingston,"memoria kingston valueram, 32gb ddr5-6400mt/s, cl52, 1.1v",,21,false,400.32,,,,,,,,,,,,,,,,DDR5,32,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr5 6400,me8gkvr64v52bs6,kingston,"memoria kingston valueram, 8gb ddr5-6400mt/s, cl52, 1.1v",,21,false,114,,,,,,,,,,,,,,,,DDR5,8,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 7600 pc5-60800,me16kf576c38rsa,kingston,"memoria ram kingston kf576c38rsa-16, 16gb ddr5-7600 mhz, cl38, 1.45v",,2,false,233.51,,,,,,,,,,,,,,,,DDR5,16,7600,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr5 5600,me16kcp556ss85,kingston,"memoria so-dimm kingston 16gb ddr5-5600mt/s, pc5-44800, cl46, 1.1v, 262-pin, non-ecc[",,1,false,205,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr5 6400,me16kvr64v52bs8,kingston,"memoria so-dimm kingston 16gb ddr5-6400mt/s, pc5-51200, cl52, 1.1v, 262-pin, 1rx8, no",,21,false,204.94,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr5 5600,me32kcp556sd8,kingston,"memoria so-dimm kingston 32gb ddr5-5600mt/s, pc5-44800, cl46, 1.1v, 262-pin, non-ecc[",,0,true,397.13,,,,,,,,,,,,,,,,DDR5,32,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr5 5600,me32kvr56s46bd8,kingston,"memoria so-dimm kingston 32gb ddr5-5600mt/s, pc5-44800, cl46, 1.1v, 262-pin, non-ecc[",,0,true,397.13,,,,,,,,,,,,,,,,DDR5,32,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr5 4800,me16gkf548s38ib,kingston,"memoria so-dimm kingston fury impact 16gb ddr5-4800mt/s, pc5-38400, cl38, 1.1v, 262-p",,0,true,180,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr5 5600,me16gkf556s40ib,kingston,"memoria so-dimm kingston fury impact 16gb ddr5-5600mt/s, pc5-44800, cl40, 1.1v, 262-p",,21,false,204.11,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr5 5600,me16kvr56s46bs8,kingston,"memoria sodimm kingston 16gb ddr5-5600mt/s, pc5-44800, cl46, 1.1v, 262-pin, 1rx8, non",,21,false,201.06,,,,,,,,,,,,,,,,DDR5,16,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 3200,me16gkf432s2ib2,kingston,"memoria sodimm kingston hyper impact, 16gb, ddr4 3200 mt/s, pc4-25600, cl20, 1.2v.[@@",,0,true,125,,,,,,,,,,,,,,,,DDR4,16,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 3200,me16kcp432ss816,kingston,"memoria sodimm kingston kcp432ss8/16, 16gb, ddr4-3200mt/s, cl22, 1.2v, 260-pin, non-e",,21,false,142.82,,,,,,,,,,,,,,,,DDR4,16,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 3200,me8gkcp432ss8,kingston,"memoria sodimm kingston kcp432ss8/8, 8gb, ddr4-3200mhz, cl22, 1rx8, 1.2v, 260-pin, no",,12,false,76.21,,,,,,,,,,,,,,,,DDR4,8,3200,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 3200,me16kvr32s22sod,kingston,"memoria sodimm kingston kvr32s22d8/16, 16gb ddr4-3200mt/s, cl22, 1.2v, 260-pin, non-e",,21,false,142,,,,,,,,,,,,,,,,DDR4,16,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 3200,me8gkvr32s22s88,kingston,"memoria sodimm kingston, 8gb ddr4-3200mt/s pc4-25600, cl22, 1.2v, 2rx8, 260-pin, non-",,21,false,76.21,,,,,,,,,,,,,,,,DDR4,8,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me16ktl-ts432e,kingston,"memoria udimm kingston 16gb ddr4-3200 mhz (pc4-25600), cl22, 1.20v, 288-pines, ecc[@@",,3,false,210,,,,,,,,,,,,,,,,DDR4,16,3200,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 2400,zzmelen70m60573,lenovo - storage,mem ram 4g le 2.40g sodimm dr4,,21,false,18.4,,,,,,,,,,,,,,,,DDR4,,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 2666,zzmelen70r38789,lenovo - storage,mem ram 4g le 2.66g sodimm dr4,,21,false,18.4,,,,,,,,,,,,,,,,DDR4,,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 5600 pc5-44800,me16pasl560081h,patriot,"memoria udimm patriot signature line premium ddr516gb (1x16gb) pc5-44800, cl46, 1.1v",,21,false,198,,,,,,,,,,,,,,,,DDR5,16,,1,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6000 pc5-48000,me32prbl9bwr378,predator,"memoria u-dimm predator vesta ii rgb, 32gb (2x16gb) ddr5-6000mhz, pc5-48000, cl32, 1.",,18,false,441,,,,,,,,,,,,,,,,DDR5,32,6000,2,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6000 pc5-48000,me32prbl9bwr379,predator,"memoria u-dimm predator vesta ii rgb, 32gb (2x16gb) ddr5-6000mhz, pc5-48000, cl32, 1.",,14,false,441,,,,,,,,,,,,,,,,DDR5,32,6000,2,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 5600 pc5-44800,me8gtfv5600hc40,teamgroup,mem ram 8g tf vulcan 5.60g dr5,,21,false,101.44,,,,,,,,,,,,,,,,DDR5,,,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 3200,me16gtg3200c22s,teamgroup,"memoria so-dimm teamgroup elite, 16gb ddr4-3200mhz (pc4-25600) 1.2v, cl22",,21,false,97.39,,,,,,,,,,,,,,,,DDR4,16,3200,,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr4 3200,me8gtg3200c22s1,teamgroup,"memoria so-dimm teamgroup elite, 8gb ddr4-3200mhz(pc4-25600) 1.2v, cl22",,21,false,62,,,,,,,,,,,,,,,,DDR4,8,3200,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me16tgd416g3200,teamgroup,"memoria teamgroup elite 16gb, ddr4-3200 mhz, 1.2v, cl22-22-22-52",,21,false,123,,,,,,,,,,,,,,,,DDR4,16,3200,,,,,,,,,,,,,,,,,,,
ram,,mem ddr3 1600 pc3-12800,me8gtg1600c1101,teamgroup,"memoria teamgroup elite 8gb (1x8gb) ddr3-1600mhz pc3-12800, cl11, 1.35v",,21,false,27.5,,,,,,,,,,,,,,,,DDR3,8,1600,1,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me16gtchc22dc01,teamgroup,"memoria teamgroup t-create classic ddr4, 16gb (2x8gb) ddr4-3200mhz, cl-22, 1.2v",,21,false,138,,,,,,,,,,,,,,,,DDR4,16,3200,2,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3600 pc4-28800,me16gtf3600hcdw,teamgroup,"memoria teamgroup t-force delta rgb 16gb (2 x 8gb) ddr4-3600mhz, cl18, 1.35v, rgb, bl",,21,false,119.63,,,,,,,,,,,,,,,,DDR4,16,3600,2,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3600 pc4-28800,me16gtf3600hcd2,teamgroup,"memoria teamgroup t-force delta rgb 16gb (2 x 8gb) ddr4-3600mhz, cl18, 1.35v, rgb, ne",,4,false,124,,,,,,,,,,,,,,,,DDR4,16,3600,2,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 6000 pc5-48000,me8gtfv6000hc38,teamgroup,"memoria teamgroup t-force vulcan 8gb (1x8gb) ddr5-6000mhz, cl38, 1.25v",,21,false,107.26,,,,,,,,,,,,,,,,DDR5,8,6000,1,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 5600 pc5-44800,me16tfv5600hc36,teamgroup,"memoria teamgroup t-force vulcan ddr5 16gb ddr5-5600 mhz, cl36, 1.2v",,21,false,231.86,,,,,,,,,,,,,,,,DDR5,16,5600,,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 5600 pc5-44800,me16tfva5600hcn,teamgroup,"memoria teamgroup vulcan&#945; ddr5, 16gb (1x16gb) ddr5-5600mhz pc5-44800, cl40, 1.2v",,21,false,229.56,,,,,,,,,,,,,,,,DDR5,16,5600,1,,,,,,,,,,,,,,,,,,
ram,,mem ddr5 7600 pc5-60800,me32tfxa7600hc3,teamgroup,"memoria teamgroup xtreem argb ddr5 32gb (2x16gb) ddr5-7600mhz, pc5-60800, cl36, 1.4v[",,10,false,664.29,,,,,,,,,,,,,,,,DDR5,32,7600,2,,,,,,,,,,,,,,,,,,
ram,,mem sodimm ddr3 1600,me4gtgd3l4g1600,teamgroup,"memoria tg elite sodimm ddr3 4gb ddr3-1600 mhz, cl-11, 1.35v",,21,false,10.39,,,,,,,,,,,,,,,,DDR3,4,1600,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me8gtfyd48g32tf,teamgroup,"memoria tg t-force vulcan tuf, 8gb ddr4-3200 mhz,cl16, 1.35v",,21,false,72.3,,,,,,,,,,,,,,,,DDR4,8,3200,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me16tet32un4c16,teros,mem ram 16g te tit 3.20ghz dr4,,21,false,114,,,,,,,,,,,,,,,,DDR4,,,,,,,,,,,,,,,,,,,,,
ram,,mem ddr4 3200 pc4-25600,me8gtet32un4c22,teros,"memoria ram teros titan 8gb ddr4-3200mhz, pc4-25600, cl17/cl16, 1.2/1.35v, negro",,21,false,65.5,,,,,,,,,,,,,,,,DDR4,8,3200,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_aire,fan cooler cpu,accfanidis40tx,advance computer corp,fan-cooler is-40-xt black,,0,true,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_aire,fan cooler cpu,acincoolm23901,intel oem,fan cooler intel rm1 lga1700,,2,false,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_aire,fan cooler cpu,acmsmagcfaa13n,msi,fan cooler msi mag cf aa13,,21,false,14.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_aire,fan cooler cpu,accfanpccpldex4,pccooler,"fan-cooler para cpu pccooler paladin ex400, 120mm, 180w, 4-pin pwm, 12vdc, color negr",,21,false,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_aire,fan cooler cpu,accpute8161n,teros,"cooler para procesador teros te-8161n, intel, tdp90w m�x, aire",,21,false,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_aire,fan cooler cpu,accpute8162n,teros,"cooler para procesador teros te-8162n, intel y amd, tdp 150w m�x, aire",,21,false,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_aire,fan cooler cpu,accpute8165n,teros,fan cooler para procesador teros te-8165n intel yamd tdp 130w m�x aire,,21,false,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_aire,fan cooler cpu,accpute8166n,teros,fan cooler para procesador teros te-8166n intel yamd tdp 200w m�x aire,,4,false,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_liquido,cooler liquido cpu 360,acarpg360lcd,asrock,liq cool ar pg gaming 360 lcd,,4,false,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_liquido,cooler liquido cpu 280,accmmlwd24ma18p,cooler master,"refrigeracion l�quida cooler master masterliquid 240l core argb, numero de ventilador",,21,false,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_liquido,cooler liquido cpu 360,accmmlwd36ma18p,cooler master,"refrigeracion l�quida cooler master masterliquid 360l core ii argb, num.de ventilador",,19,false,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_liquido,cooler liquido cpu 240,acmscorlqa13240,msi,refrigeracion l�quida msi mag coreliquid a13 240 / black / cantidad de ventiladores:,,21,false,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_liquido,cooler liquido cpu 240,acmscorlqa1324w,msi,refrigeracion l�quida msi mag coreliquid a13 240 white / cantidad de ventiladores: 2[,,21,false,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_liquido,cooler liquido cpu 240,acmscorlqe240w,msi,"refrigeracion l�quida msi mag coreliquid e240 / cantidad de ventiladores: 2, color bl",,3,false,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_liquido,cooler liquido cpu 360,acmscorlqa13360,msi,refrigerador l�quido de cpu msi mag coreliquid a13 360,,21,false,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_liquido,cooler liquido cpu 360,acmscorlqc360v2,msi,refrigerador l�quido de cpu msi mag coreliquid c360 v2,,21,false,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_liquido,cooler liquido cpu 360,acmscorlqc3602w,msi,refrigerador l�quido de cpu msi mag coreliquid c360 v2 white (3-fans),,6,false,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refrigeracion,cooler_liquido,cooler liquido cpu 120,accpute8163n,teros,"cooler para procesador teros te-8163n, intel y amd, tdp 155w m�x, l�quida",,21,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
